艾家嘴社区居委会,420503003006000
中南路社区居委会,420503003007000
碧翠苑社区居委会,420503003008000
宝江社区居委会,420503003009000
岳家冲社区居委会,420503003010000
东星社区居委会,420503003011000
宝塔河社区居委会,420503003012000
伍家岗街道办事处,420503004000000
王家河社区居委会,420503004001000
白沙脑社区居委会,420503004002000
白马山社区居委会,420503004003000
桔城路社区居委会,420503004004000
沈家店社区居委会,420503004005000
小洋坝社区居委会,420503004006000
伍临路社区居委会,420503004007000
伍家岗社区居委会,420503004008000
李家湖社区居委会,420503004009000
龙盘湖社区居委会,420503004010000
临江溪社区居委会,420503004011000
江山社区居委会,420503004012000
花艳社区居委会,420503004013000
八一路社区居委会,420503004014000
仁和医院,420503004804000
伍家乡,420503201000000
福久源社区居委会,420503201001000
共前村,420503201201000
共勤村,420503201202000
共联村,420503201203000
共谊村,420503201204000
共升村,420503201205000
共和村,420503201206000
共同村,420503201207000
共强村,420503201208000
火光村,420503201209000
合益村,420503201210000
旭光村,420503201211000
联丰村,420503201212000
前坪村,420503201213000
灵宝村,420503201214000
南湾村,420503201215000
汉宜村,420503201216000
点军区,420504000000000
点军街道办事处,420504001000000
朱市街社区居委会,420504001001000
张家坝社区居委会,420504001002000
红光社区居委会,420504001003000
谭家河社区居委会,420504001004000
五龙社区居委会,420504001005000
塘上村委会,420504001201000
巴王店村委会,420504001202000
范家湖村委会,420504001203000
李家河村委会,420504001204000
紫阳村委会,420504001205000
牛扎坪村委会,420504001206000
艾家镇,420504101000000
大栗树社区居委会,420504101001000
刘家村委会,420504101201000
柳林村委会,420504101202000
艾家村委会,420504101203000
桥河村委会,420504101204000
七里村委会,420504101205000
桥边镇,420504102000000
广化寺社区居委会,420504102001000
偏岩村委会,420504102207000
石堰村委会,420504102208000
太平村委会,420504102209000
天王寺村委会,420504102210000
新村村委会,420504102211000
上峰尖村委会,420504102212000
双堰口村委会,420504102213000
朱家坪村委会,420504102214000
黄家棚村委会,420504102215000
联棚乡,420504202000000
联棚村委会,420504202201000
楠木溪村委会,420504202202000
双溪村委会,420504202203000
福安村委会,420504202204000
长岭村委会,420504202205000
泉水村委会,420504202206000
文佛山林场虚拟村委会,420504202501000
土城乡,420504203000000
土城村委会,420504203201000
李家坝村委会,420504203202000
安梓溪村委会,420504203203000
车溪村委会,420504203204000
穿心店村委会,420504203205000
茅家店村委会,420504203206000
黄家岭村委会,420504203207000
三岔口村委会,420504203208000
花栗树村委会,420504203209000
三涧溪村委会,420504203210000
高岩村委会,420504203211000
望洲坪村委会,420504203212000
落步淌村委会,420504203213000
席家淌村委会,420504203214000
猇亭区,420505000000000
古老背街道,420505001000000
桐岭社区居委会,420505001001000
古老背社区居委会,420505001002000
双桥社区居委会,420505001003000
蔡家畈社区居委会,420505001004000
毛家岗居委会,420505001005000
长江居委会,420505001006000
桐岭新村社区居委会,420505001007000
七里新村社区居委会,420505001008000
红港新村社区居委会,420505001009000
区直单位,420505001801000
古办企业,420505001802000
虎牙街道,420505002000000
虎牙社区居委会,420505002001000
六眼冲居委会,420505002002000
鸡山新村社区居委会,420505002003000
磨盘溪居委会,420505002004000
高家村委会,420505002201000
高湖村委会,420505002203000
虎办企业,420505002801000
云池街道,420505003000000
金岭居委会,420505003001000
云池社区居委会,420505003002000
下马槽社区居委会,420505003003000
桃子冲居委会,420505003004000
石板冲居委会,420505003005000
方家岗居委会,420505003006000
黄龙寺居委会,420505003007000
福善场村委会,420505003203000
四八二0工厂,420505003801000
宜化集团,420505003802000
云池企业,420505003803000
夷陵区,420506000000000
小溪塔街办,420506001000000
东湖社区,420506001001000
平湖社区,420506001002000
兴安社区,420506001003000
营盘社区,420506001004000
冯家湾社区,420506001006000
丁家坝社区,420506001007000
谭家榜社区,420506001009000
姜家庙村,420506001201000
文仙洞村,420506001202000
新合村,420506001205000
官庄村,420506001213000
仓屋榜村,420506001219000
岩花村,420506001221000
廖家林村,420506001222000
柏木坪村,420506001223000
核工业部22公司,420506001800000
柑橘总场,420506001801000
长江市场,420506001802000
夷陵经济开发区,420506002000000
黄金卡居委会,420506002001000
鄢家河村,420506002201000
姜家湾村,420506002202000
陈埫坪村,420506002203000
南村坪村,420506002204000
蔡家河村,420506002205000
下坪村,420506002206000
樟村坪镇,420506101000000
樟村坪居委会,420506101001000
丁家河村,420506101200000
砦沟村,420506101201000
栗林河村,420506101202000
董家河村,420506101203000
黄家台村,420506101204000
黄马河村,420506101205000
古村村,420506101206000
犁耳坪村,420506101207000
云霄垭村,420506101208000
殷家坪村,420506101209000
羊角山村,420506101210000
秦家坪村,420506101211000
桃坪河村,420506101212000
三堡垭村,420506101213000
雾渡河镇,420506102000000
雾渡河居委会,420506102001000
清江坪村,420506102201000
小庙村,420506102203000
观音堂村,420506102205000
龚家河村,420506102207000
马卧泥村,420506102210000
交战垭村,420506102212000
三隅口村,420506102214000
西北口村,420506102215000
镇直,420506102800000
太平溪镇,420506103000000
伍相庙居委会,420506103001000
许家冲村,420506103202000
落佛村,420506103203000
龙潭坪村,420506103204000
富城坪村,420506103205000
长岭村,420506103207000
黄家冲村,420506103208000
古村坪村,420506103210000
林家溪村,420506103212000
小溪口村,420506103214000
美人沱村,420506103216000
韩家湾村,420506103218000
太平溪村,420506103219000
三斗坪镇,420506104000000
三斗坪居委会,420506104001000
黄陵庙村,420506104200000
园艺村,420506104201000
高家冲村,420506104202000
花鸡坡村,420506104203000
天桥村,420506104204000
头顶石村,420506104205000
新生村,420506104206000
黄牛岩村,420506104207000
棋盘山村,420506104208000
石板村,420506104209000
东岳庙村,420506104210000
柘木坪村,420506104211000
暮阳村,420506104212000
南沱村,420506104213000
中堡村,420506104214000
秋千坪村,420506104215000
石牌村,420506104216000
务河村,420506104217000
柏果淌村,420506104218000
乐天溪镇,420506105000000
乐天溪居委会,420506105001000
陈家冲村,420506105200000
瓦窑坪村,420506105201000
朱家湾村,420506105202000
八户店村,420506105203000
乐天溪村,420506105204000
路溪坪村,420506105205000
沙坪村,420506105206000
石洞坪村,420506105207000
下岸溪村,420506105208000
莲沱村,420506105209000
唐家坝村,420506105210000
孙家河村,420506105211000
王家坪村,420506105212000
兆吉坪村,420506105213000
分乡镇,420506106000000
分乡场村,420506106200000
大中坝村,420506106201000
高家堰村,420506106202000
普溪河村,420506106203000
南垭村,420506106204000
金竹村,420506106205000
联合村,420506106206000
南岔湾村,420506106207000
界岭村,420506106208000
棠垭村,420506106209000
插旗村,420506106210000
百里荒村,420506106211000
高场村,420506106212000
天坑村,420506106213000
中洲山村,420506106214000
天鹅池村,420506106215000
镇直,420506106800000
龙泉镇,420506107000000
双泉村,420506107200000
雷家畈村,420506107201000
法官泉村,420506107202000
罗家畈村,420506107203000
香烟寺村,420506107204000
青龙村,420506107205000
宋家嘴村,420506107206000
万家畈村,420506107207000
龙泉村,420506107208000
龙镇村,420506107209000
水府庙村,420506107210000
钟家畈村,420506107212000
跑马岗村,420506107213000
白庙村,420506107216000
李家台村,420506107218000
柏家坪村,420506107219000
镇直,420506107800000
鸦鹊岭镇,420506108000000
鸦鹊岭居委会,420506108001000
梅林村,420506108200000
三合村,420506108201000
海云村,420506108202000
黄金堂村,420506108203000
梅店村,420506108204000
龙潭村,420506108205000
牧童村,420506108206000
田畈村,420506108207000
童畈村,420506108208000
凤凰观村,420506108209000
云台村,420506108210000
新场村,420506108211000
长湖村,420506108212000
白河村,420506108213000
东山村,420506108214000
东西泉村,420506108215000
五龙村,420506108216000
金和村,420506108217000
长寿村,420506108218000
镇直,420506108800000
黄花镇,420506109000000
黄花场村,420506109200000
姜家畈村,420506109201000
杨家畈村,420506109202000
军田坝村,420506109203000
背马山村,420506109204000
香龙山村,420506109207000
上洋村,420506109209000
张家口村,420506109210000
新坪村,420506109211000
小峰河村,420506109212000
杜家坪村,420506109213000
中岭村,420506109214000
杨家河村,420506109217000
牛坪村,420506109218000
乡直,420506109800000
下堡坪乡,420506201000000
下堡坪村,420506201200000
马宗岭村,420506201203000
赵勉河村,420506201204000
蛟龙寺村,420506201207000
十八湾村,420506201211000
磨坪村,420506201213000
九山村,420506201215000
秀水村,420506201219000
乡直,420506201800000
邓村乡,420506203000000
邓村坪村,420506203200000
江坪村,420506203201000
大水田村,420506203202000
杨家湾村,420506203203000
高台头村,420506203204000
竹林湾村,420506203205000
白水头村,420506203206000
黄金河村,420506203207000
中包山村,420506203208000
谭家垭村,420506203209000
庙垭村,420506203210000
红桂香村,420506203211000
小渔村,420506203212000
古城坪村,420506203213000
袁家坪村,420506203214000
常家垭村,420506203215000
乡直,420506203800000
东城城乡统筹发展试验区,420506400000000
东城社区,420506400001000
梅子垭村,420506400200000
郭家湾村,420506400201000
新桥边村,420506400202000
机关企业,420506400800000
凤凰山柑橘场,420506400801000
茶店子柑橘场,420506400802000
远安县,420525000000000
鸣凤镇,420525101000000
鸣凤社区居,420525101001000
解放社区居,420525101002000
嫘祖社区居,420525101003000
栖凤社区居,420525101004000
航天社区居,420525101005000
东庄坪社区居,420525101006000
凤山社区居,420525101007000
安泰社区居,420525101008000
汪家社区村,420525101201000
北门社区村,420525101203000
南门社区村,420525101205000
双利社区村,420525101206000
双泉社区村,420525101207000
花园社区村,420525101210000
花林寺镇,420525102000000
花林寺社区居,420525102001000
石头店社区居,420525102002000
花林寺社区村,420525102201000
桃李村,420525102202000
木瓜铺社区村,420525102203000
卫家岗村,420525102204000
慈化村,420525102205000
雷电村,420525102206000
三孔社区村,420525102207000
龙凤村,420525102210000
凤阳村,420525102212000
太平村,420525102215000
魏家冲村,420525102218000
宝华社区村,420525102220000
横岩坪村,420525102221000
高楼社区村,420525102225000
罗家院村,420525102226000
旧县镇,420525103000000
旧县镇社区居,420525103001000
旧县村,420525103201000
七里社区村,420525103202000
洪家社区村,420525103204000
徐家庄社区村,420525103206000
观西社区村,420525103207000
观东村,420525103208000
董家村,420525103209000
鹿苑村,420525103210000
红岩村,420525103212000
安鹿村,420525103213000
石桥坪社区村,420525103217000
北沟村,420525103219000
杜家村,420525103221000
柏家村,420525103223000
龙泉社区村,420525103224000
洋坪镇,420525104000000
洋坪居,420525104001000
万家咀村,420525104201000
凤凰社区村,420525104203000
左家坪社区村,420525104204000
郑家冲村,420525104206000
老君村,420525104208000
马渡河社区村,420525104210000
南襄城社区村,420525104211000
百井村,420525104213000
彭家沟村,420525104217000
金竹园村,420525104219000
余家畈村,420525104221000
蔡家沟村,420525104222000
徐家棚村,420525104224000
双路社区村,420525104225000
芦溪湾社区村,420525104226000
三板桥村,420525104227000
九里岗社区村,420525104229000
芭芒店村,420525104230000
蔡家湾社区村,420525104231000
陈家湾村,420525104233000
任家岗社区村,420525104235000
洋坪社区村,420525104236000
茅坪场镇,420525105000000
茅坪镇社区居,420525105002000
老观社区村,420525105201000
瓦仓社区村,420525105202000
两河社区村,420525105203000
银子村,420525105204000
花台村,420525105205000
八角村,420525105207000
何家湾村,420525105210000
茅坪场社区村,420525105211000
铁路湾村,420525105214000
福河社区村,420525105215000
九龙村,420525105217000
晓坪村,420525105221000
白云寺村,420525105225000
长荣村,420525105227000
晓秦村,420525105229000
龙河村,420525105233000
嫘祖镇,420525106000000
荷花社区居,420525106001000
荷花店村,420525106202000
田家场村,420525106203000
分水社区村,420525106206000
广坪村,420525106208000
苟家垭社区村,420525106210000
谭坪村,420525106213000
西河村,420525106216000
盐池村,420525106223000
青峰村,420525106224000
晒旗村,420525106229000
定林村,420525106232000
荷叶村,420525106233000
望家社区村,420525106234000
窑河社区村,420525106235000
金桥社区村,420525106239000
真金村,420525106241000
河口乡,420525201000000
河口社区居,420525201001000
河口社区村,420525201201000
双坪社区村,420525201202000
落星村,420525201205000
刘青村,420525201206000
江范村,420525201208000
张桥社区村,420525201209000
樟树村,420525201212000
黄竹村,420525201213000
朝阳村,420525201216000
巩裕社区村,420525201217000
金竹村,420525201221000
漳沐村,420525201224000
兴山县,420526000000000
昭君镇,420526101000000
香溪社区居委会,420526101001000
小河社区居委会,420526101002000
陈家湾村委会,420526101201000
响滩村委会,420526101202000
金乐村委会,420526101203000
昭君村委会,420526101204000
滩坪村委会,420526101205000
响龙村委会,420526101206000
青华村委会,420526101207000
大礼村委会,420526101208000
黄家堑村委会,420526101209000
峡口镇,420526102000000
峡口居委会,420526102001000
白鹤村委会,420526102201000
祝溪村委会,420526102202000
双坪村委会,420526102203000
泗湘村委会,420526102204000
秀龙村委会,420526102205000
平邑口村委会,420526102206000
普安村委会,420526102207000
琚坪村委会,420526102208000
岩岭村委会,420526102209000
建阳坪村委会,420526102210000
黄家河村委会,420526102211000
李家山村委会,420526102212000
杨道河村委会,420526102213000
漆树坪村委会,420526102214000
石家坝村委会,420526102215000
南阳镇,420526103000000
阳泉村委会,420526103201000
营盘村委会,420526103202000
石门村委会,420526103203000
百羊寨村委会,420526103204000
落步河村委会,420526103205000
文武村委会,420526103206000
白竹村委会,420526103207000
两河口村委会,420526103208000
店子坪村委会,420526103209000
龙门河村委会,420526103210000
古夫镇,420526104000000
龙珠社区居委会,420526104001000
夫子社区居委会,420526104002000
北斗坪社区居委会,420526104003000
龙池村委会,420526104202000
深渡村委会,420526104203000
麦仓村委会,420526104204000
古洞村委会,420526104209000
咸水村委会,420526104211000
平水村委会,420526104214000
中阳垭村委会,420526104217000
黄粮镇,420526105000000
黄粮坪村委会,420526105200000
户溪村委会,420526105201000
后山村委会,420526105202000
金家坝村委会,420526105203000
高华村委会,420526105204000
石槽溪村委会,420526105205000
庙淌坪村委会,420526105206000
店子垭村委会,420526105207000
水磨溪村委会,420526105208000
界牌桠村委会,420526105209000
火石岭村委会,420526105210000
仁圣村委会,420526105211000
公坪村委会,420526105212000
百城村委会,420526105213000
水月寺镇,420526106000000
水月寺居委会,420526106001000
龙头坪村委会,420526106201000
马粮坪村委会,420526106202000
道路坪村委会,420526106203000
椴树桠村委会,420526106204000
滩淤河村委会,420526106205000
梅坪村委会,420526106206000
安桥河村委会,420526106207000
树空坪村委会,420526106208000
茅草坪村委会,420526106209000
高岚村委会,420526106210000
石柱观村委会,420526106211000
郑家埫村委会,420526106212000
南对河村委会,420526106213000
高家坪村委会,420526106214000
野竹池村委会,420526106215000
晒谷坪村委会,420526106216000
白果园村委会,420526106217000
高桥乡,420526201000000
龚家桥村委会,420526201201000
伍家坪村委会,420526201202000
大槽村委会,420526201204000
洛坪村委会,420526201206000
贺家坪村委会,420526201207000
龙潭村委会,420526201208000
木城村委会,420526201211000
太阳村委会,420526201213000
双堰村委会,420526201214000
榛子乡,420526202000000
幸福村委会,420526202201000
育林村委会,420526202202000
板庙村委会,420526202203000
和平村委会,420526202204000
石柱村委会,420526202205000
青龙村委会,420526202206000
青山村委会,420526202207000
龙口村委会,420526202208000
秭归县,420527000000000
茅坪镇,420527101000000
滨湖居委会,420527101001000
西楚居委会,420527101002000
橘颂居委会,420527101003000
金缸城村,420527101201000
银杏沱村,420527101202000
长岭村,420527101203000
陈家冲村,420527101204000
九里村,420527101205000
杨贵店村,420527101206000
陈家坝村,420527101207000
建东村,420527101208000
溪口坪村,420527101209000
四溪村,420527101210000
乔家坪村,420527101211000
花果园村,420527101212000
月亮包村,420527101213000
罗家村,420527101214000
松树坳村,420527101215000
中坝子村,420527101216000
兰陵溪村,420527101217000
庙河村,420527101218000
归州镇,420527102000000
归州居委会,420527102001000
彭家坡村,420527102201000
屈原庙村,420527102202000
向家湾村,420527102203000
香溪村,420527102204000
向家店村,420527102205000
周家湾村,420527102206000
官庄坪村,420527102207000
盐关村,420527102208000
万古寺村,420527102209000
白果园村,420527102210000
贾家店村,420527102211000
屈原镇,420527103000000
新滩居委会,420527103001000
龙马溪村,420527103201000
西陵峡村,420527103202000
链子岩村,420527103203000
长江村,420527103204000
天龙村,420527103205000
铺坪村,420527103206000
漆树坪,420527103207000
屈原村,420527103208000
仙女坪,420527103209000
凤凰溪村,420527103210000
北峰村,420527103211000
九岭头村,420527103212000
沙镇溪镇,420527104000000
居委会,420527104001000
双院村,420527104201000
马家山村,420527104203000
高潮村,420527104206000
范家坪村,420527104208000
乐丰村,420527104210000
大浴池村,420527104211000
树坪村,420527104214000
台子湾村,420527104216000
长春村,420527104220000
梅坪村,420527104222000
马家坝村,420527104223000
倒座埠村,420527104226000
三星店村,420527104227000
千将坪村,420527104228000
屯里荒村,420527104229000
两河口镇,420527105000000
两河村,420527105201000
牌楼村,420527105202000
宋家村,420527105203000
两面山村,420527105204000
王家垭村,420527105205000
太坪村,420527105206000
土珠庙村,420527105207000
月明山村,420527105208000
薛家村,420527105209000
中心观村,420527105210000
二甲村,420527105211000
堰塘坪村,420527105212000
铺庄村,420527105213000
高桥河村,420527105214000
香龙村,420527105215000
谭家河村,420527105216000
白庙岭村,420527105217000
天池垭村,420527105218000
云盘村,420527105219000
云台荒药材场,420527105700000
镇直,420527105701000
郭家坝镇,420527106000000
卜庄河居委会,420527106001000
郭家坝村,420527106201000
牛岭村,420527106202000
王家岭村,420527106203000
柏杨坪村,420527106204000
桐树湾村,420527106205000
烟灯堡村,420527106206000
邓家坡村,420527106207000
头道河村,420527106208000
熊家岭村,420527106209000
楚王井村,420527106210000
擂鼓台村,420527106211000
荒口坪村,420527106212000
白云山村,420527106213000
文化村,420527106214000
百日场村,420527106215000
夫子头村,420527106216000
西坡村,420527106217000
文家岩村,420527106218000
庙垭村,420527106219000
罗家坪村,420527106220000
杨林桥镇,420527107000000
杨林桥村,420527107201000
马回营村,420527107202000
天鹅村,420527107203000
响水洞村,420527107204000
三渡河村,420527107205000
凤凰岭村,420527107206000
西阳坪村,420527107207000
鼓锣坪村,420527107208000
云峰村,420527107209000
眉毛山村,420527107210000
白鹤洞村,420527107211000
赵家山村,420527107212000
三台寺村,420527107213000
白岩村,420527107214000
镇直,420527107700000
九畹溪镇,420527108000000
周坪村,420527108201000
九畹溪村,420527108202000
桂垭村,420527108203000
界垭村,420527108204000
仙女村,420527108205000
峡口村,420527108206000
金凤村,420527108207000
罗圈荒村,420527108208000
九畹堂村,420527108209000
砚窝台村,420527108210000
中阳坪村,420527108211000
槐树坪村,420527108212000
石柱村,420527108213000
穿心店村,420527108214000
镇直,420527108700000
水田坝乡,420527201000000
上坝村,420527201201000
王家桥村,420527201202000
下坝村,420527201203000
董家冲村,420527201204000
龙口村,420527201205000
辛家坪村,420527201206000
望柱村,420527201207000
青蒿峪村,420527201208000
大水田村,420527201209000
陈家岭村,420527201210000
草池坪村,420527201211000
稠木树村,420527201212000
朝东观村,420527201213000
赦仓坪村,420527201214000
马营村,420527201215000
龙潭湾村,420527201216000
良斗河村,420527201217000
联营村,420527201218000
野桑坪,420527201219000
郝家湾村,420527201220000
姜家坡村,420527201221000
严坪村,420527201222000
李家坡村,420527201223000
牛田村,420527201224000
石垭村,420527201225000
乡直,420527201700000
泄滩乡,420527202000000
陈家湾村,420527202201000
万家村,420527202202000
徐家山村,420527202203000
棋盘岭村,420527202204000
坊家山村,420527202205000
黄家山村,420527202206000
核桃坪村,420527202207000
九条岭村,420527202208000
白家河村,420527202209000
柴家湾村,420527202210000
牛口村,420527202211000
陈家坡村,420527202212000
桂花坪村,420527202213000
乡直,420527202700000
梅家河乡,420527203000000
鲁家湾村,420527203201000
尤家湾村,420527203202000
王家坡村,420527203203000
京丈坪村,420527203204000
下里坪村,420527203205000
龙王山村,420527203206000
陈家淌村,420527203207000
肖家坪村,420527203208000
水田垭村,420527203209000
龟坪河村,420527203210000
谭家岭村,420527203211000
三掌坪村,420527203212000
郑家岭村,420527203213000
乡直,420527203700000
磨坪乡,420527204000000
磨坪村,420527204201000
天井坪村,420527204202000
一篮村,420527204203000
龙潭坪村,420527204204000
柏家坪村,420527204205000
六家包村,420527204206000
送甲山村,420527204207000
雁落坪村,420527204208000
银坪村,420527204209000
三墩岩村,420527204210000
升坪村,420527204211000
杨林村,420527204212000
乡直,420527204700000
长阳土家族自治县,420528000000000
龙舟坪镇,420528101000000
湖口湾居委会,420528101001000
龙门居委会,420528101002000
枫竹园居委会,420528101003000
花坪居委会,420528101004000
四冲湾居委会,420528101005000
龙舟坪村,420528101201000
刘家冲村,420528101202000
白氏坪村,420528101203000
刘家坳村,420528101204000
朱津滩村,420528101205000
何家坪村,420528101206000
津洋口村,420528101207000
邓家坝村,420528101208000
王子石村,420528101209000
黄家坪村,420528101210000
合子坳村,420528101211000
胡家棚村,420528101212000
三渔冲村,420528101213000
厚丰溪村,420528101214000
两河口村,420528101215000
晒鼓坪村,420528101216000
王家棚村,420528101217000
土地坡村,420528101218000
全伏山村,420528101219000
郑家榜村,420528101220000
西寺坪村,420528101221000
高家堰镇,420528102000000
高家堰村,420528102201000
魏家洲村,420528102202000
木桥溪村,420528102203000
界岭村,420528102204000
流溪村,420528102205000
向日岭村,420528102206000
古城村,420528102207000
彭家河村,420528102208000
佑溪村,420528102209000
青岩村,420528102210000
金盆村,420528102211000
镇直,420528102212000
磨市镇,420528103000000
救师口村,420528103201000
三口堰村,420528103202000
芦溪村,420528103203000
花桥村,420528103204000
多宝寺村,420528103205000
柳津滩村,420528103206000
黄荆庄村,420528103207000
峰山村,420528103208000
玉宝村,420528103209000
乌钵池村,420528103210000
马鞍山村,420528103211000
磨市村,420528103212000
镇直,420528103213000
都镇湾镇,420528104000000
庄溪村,420528104201000
樟木垒村,420528104202000
高桥村,420528104203000
晓溪村,420528104204000
金福村,420528104205000
塘坊河村,420528104206000
十五溪村,420528104207000
横山村,420528104208000
龙潭坪村,420528104209000
立志坪村,420528104210000
雪山河村,420528104211000
杜家冲村,420528104212000
五尖山村,420528104213000
嵩水坪村,420528104214000
杨柘坪村,420528104215000
峰岩村,420528104216000
水竹园村,420528104217000
向王桥村,420528104218000
沙堤村,420528104219000
麻池村,420528104220000
璞玲村,420528104221000
朱栗山村,420528104222000
城五河村,420528104223000
响石村,420528104224000
重溪村,420528104225000
西湾村,420528104226000
镇直,420528104227000
资丘镇,420528105000000
桃山居委会,420528105001000
资丘村,420528105201000
九龙村,420528105202000
天池口村,420528105203000
柿贝村,420528105204000
天河坪村,420528105205000
杨家桥村,420528105206000
柳松坪村,420528105207000
五房岭村,420528105208000
凉水寺村,420528105209000
万里城村,420528105210000
泉水湾村,420528105211000
西阳坡村,420528105212000
水连村,420528105213000
淋湘溪村,420528105214000
陈家坪村,420528105215000
竹园坪村,420528105216000
对舞溪村,420528105217000
黄柏山村,420528105218000
中溪村,420528105219000
渔峡口镇,420528106000000
渔坪村,420528106201000
施坪村,420528106202000
高峰村,420528106203000
双龙村,420528106204000
西坪村,420528106205000
布政村,420528106206000
招徕河村,420528106207000
龙池村,420528106208000
赵家湾村,420528106209000
梁山坝村,420528106210000
枝柘坪村,420528106211000
板凳坳村,420528106212000
龙坪村,420528106213000
青龙村,420528106214000
岩松坪村,420528106215000
沿坪村,420528106216000
镇直,420528106217000
榔坪镇,420528107000000
榔坪村,420528107201000
茶园村,420528107202000
关口垭村,420528107203000
社坪村,420528107204000
梓榔坪村,420528107205000
马坪村,420528107206000
长丰村,420528107207000
八角庙村,420528107208000
文家坪村,420528107209000
沙地村,420528107210000
秀峰桥村,420528107211000
乐园村,420528107212000
镇直,420528107214000
贺家坪镇,420528108000000
贺家坪村,420528108201000
渔泉溪村,420528108202000
紫台村,420528108203000
堡镇村,420528108204000
中岭村,420528108205000
青岗坪村,420528108206000
七里坪村,420528108207000
白沙驿村,420528108208000
龙王冲村,420528108209000
镇直,420528108210000
大堰乡,420528201000000
大堰村,420528201201000
晓麻溪村,420528201202000
松元坪村,420528201203000
居溪村,420528201204000
三洞水村,420528201205000
边家坪村,420528201206000
桂花园村,420528201207000
蔡家坪村,420528201208000
赵家堰村,420528201209000
石滚淌村,420528201210000
钟家湾村,420528201211000
清水堰村,420528201212000
九柳坪村,420528201213000
邓家冲村,420528201214000
千丈坑村,420528201215000
乡直,420528201216000
鸭子口乡,420528202000000
厚浪沱村,420528202201000
楠木坪村,420528202202000
刘坪村,420528202203000
杨溪村,420528202204000
天柱山村,420528202205000
鸭子口村,420528202206000
静安村,420528202207000
巴山村,420528202208000
马连坪村,420528202209000
古坪村,420528202210000
乡直,420528202211000
火烧坪乡,420528203000000
青树包村,420528203201000
黍子岭村,420528203202000
溜沙口村,420528203203000
乡直,420528203204000
五峰土家族自治县,420529000000000
五峰镇,420529101000000
长坪居民委员会,420529101001000
正街居民委员会,420529101002000
北门居民委员会,420529101003000
石梁司村,420529101201000
香东村,420529101202000
小河村,420529101203000
水尽司村,420529101204000
楠木河村,420529101205000
油菜坪村,420529101206000
黄粮坪村,420529101207000
谢家坪村,420529101208000
麦庄村,420529101209000
怀抱窝村,420529101210000
茅坪村,420529101211000
长坡村,420529101212000
长乐坪镇,420529102000000
长乐居民委员会,420529102001000
洞口村,420529102201000
腰牌村,420529102202000
白岩坪村,420529102203000
百年关村,420529102204000
月山村,420529102205000
苏家河村,420529102206000
甘沟村,420529102207000
三教庙村,420529102208000
柴埠溪村,420529102209000
白鹿庄村,420529102210000
青岩冲村,420529102211000
菖蒲溪村,420529102212000
桥坪村,420529102213000
红渔潭村,420529102214000
石桥沟村,420529102215000
大湾村,420529102216000
渔洋关镇,420529103000000
大房坪居民委员会,420529103001000
桥河居民委员会,420529103002000
曹家坪居民委员会,420529103003000
三房坪村,420529103201000
汉马池村,420529103202000
火田坑村,420529103203000
鞍山村,420529103204000
涨水坪村,420529103205000
王家坪村,420529103206000
枚二冲村,420529103207000
清水湾村,420529103208000
南河村,420529103209000
三板桥村,420529103210000
沙淌村,420529103211000
石柱山村,420529103212000
仁和坪镇,420529104000000
仁和坪街道居民委员会,420529104001000
业产坪村,420529104201000
杨柳池村,420529104202000
梅坪村,420529104203000
船山坪村,420529104204000
仁和坪村,420529104205000
枫香坪村,420529104206000
罗汉淌村,420529104207000
杨家淌村,420529104208000
林家坪村,420529104209000
升子坪村,420529104210000
大檀树村,420529104211000
富裕冲村,420529104212000
桥梁村,420529104213000
大栗树村,420529104214000
湾潭镇,420529105000000
湾潭居民委员会,420529105001000
龙桥村,420529105201000
九门村,420529105202000
茅庄村,420529105203000
红烈村,420529105204000
小凤池村,420529105205000
红旗坪村,420529105206000
三台坡村,420529105207000
锁金山村,420529105208000
茶园村,420529105209000
鹿耳庄村,420529105210000
傅家堰乡,420529201000000
堰窝子居民委员会,420529201001000
傅家堰村,420529201201000
火山村,420529201202000
白庙村,420529201203000
大龙坪村,420529201204000
马蹄井村,420529201205000
田家山村,420529201206000
左泉洞村,420529201207000
鸭儿坪村,420529201208000
荞料村,420529201209000
牛庄乡,420529202000000
牛庄村,420529202201000
池南村,420529202202000
凌云村,420529202203000
沙河村,420529202204000
金山村,420529202205000
松木坪村,420529202206000
九里坪村,420529202207000
横茅湖村,420529202208000
沙湾村,420529202209000
林场,420529202801000
牛庄乡直,420529202802000
采花乡,420529203000000
采花街道居民委员会,420529203001000
长茂司村,420529203201000
白鹤村,420529203202000
楠木桥村,420529203203000
黄家台村,420529203204000
星岩坪村,420529203205000
大村村,420529203206000
万里村,420529203207000
前坪村,420529203208000
采花台村,420529203209000
栗子坪村,420529203210000
宋家河村,420529203211000
红渔坪村,420529203212000
白溢坪村,420529203213000
苦竹坪村,420529203214000
珍珠头村,420529203215000
宜昌高新区,420571000000000
南苑街办,420571001000000
学堂湾社区,420571001001000
苏家榜社区,420571001002000
南苑社区,420571001003000
长江社区,420571001004000
王家坝社区,420571001005000
杜家坝社区,420571001006000
北苑街办,420571002000000
厦门路社区,420571002001000
东山花园社区,420571002002000
城东社区,420571002003000
北苑桥社区,420571002004000
廖家湾社区,420571002005000
东苑街办,420571003000000
珠海路社区,420571003001000
深圳路社区,420571003002000
汕头路社区,420571003003000
青岛路社区,420571003004000
白洋镇,420571101000000
白洋居委会,420571101001000
万福垴村,420571101201000
桂溪湖村,420571101202000
